,Chhudaina Timro Mayale,Chudaina,Gurans Fulyo,Pahilo Junima,Parelima,Yo Mann Ta Mero Nepali Ho,Hindda Hinddai,Timi Bhayera,Abhimaan,Bachau,Khaseka Tara,Timi Bhane,Resham,Ghin Ghin Madal(Panche Baja),Ma Yesto Geet Gaunchhu-Duet,Harek Saas Sita,Khaali,Khula Aakash,Muskuraye,Sa Re Ga Ma Pa,Sabai Thikai Huncha,Tana Mann Bachanle,Aashish,Asaar,Deorali Darah,Junkeri,Neela Akash,Ram Sailee-Ode To My Father,WildFire(Dadhelo),Man Magan,Wora Para,Gajalu Ti Thula Thula,Timilai Ma Ke Bhanu,Baneko Chha Paharale,Bhok Lagyo,Ma Kasari Bhanu,Mero Topi,Nepali Nepalko,Chyangba Hai Chyangba,Ma Bhakta Hu Yo Desh,Kaha Hola Ghar,Dekhe Pachhi,Harsha Ko Geet,Aankhama,Raat Bityo,Sanjha Pakha,Timile Herda,Yaad Sanchi Samjhana,Yo Samjhine Maan Chha,Aanshu Ra Suskera Ka,Dharti Ko Chhati,Ghamma Pani Maya,Him Shrinkhalama,Nepali Hami,Sunsan Prakirti Ko,Timile Diyeka,Timile Jatinai Maya,Yo Chhoto Jeevan Ma,Hamro Nepalma,Hitaiko Maya,Kholai Khola,Saajha Ma Aunu (Maya ko Chino),Yesto Pani Hundo Raichha,Lekhideu Timro Nam,Aagya - Official,Bhumari,Daagbatti,Hey Bhagwan,Soch,Sagarsari Chokho Maya,Timilai Dekhera,Bigrau Jasto Lagchha,Bistarai,Pani Paryo,Timra Dui Aankhama,Akorinchhu,Daya Baya,Kahan Dekhi Kahan Samma,Malai Angali Deu,Paisa,Samarpan,Samjhanchu,Bujhideu,Chaar Dewar,Hera Na,Thamana Haat,Maya Meri Maya,Suna Suna Sundari (From Nango Gaun),Aansu Ko Artha,Fewa Talma Saili,Fulai Fula Dinchhau ki - Remake Version,Mangali,Nabheti Nabheti,Pilayo Sathile,Dashain Tihar,Kasham Ho Kasham,Pheri Tyo Din,Runna Bhanthe,Timi Royeko Pal,Chumera Sugandhi Phool,Je Chhau Timi,Kasari Bhanu,Timro Aankha,Bhanchhan Lognemanchhe,Jaba Sandhya Hunchha
Bujhideu,0.9867358728290795,0.981901963321636,0.9752350846749933,0.973417758007544,0.971748468703742,0.980906456414532,0.9886494178989795,0.9905121173263736,0.9572595169900893,0.9687538356187094,0.984829160018244,0.9776765412091003,0.9775515219616824,0.9849827900023749,0.9782447066992427,0.9817895420411464,0.9754697104752397,0.9622084185120676,0.9543369578276835,0.9700624126460338,0.9360980106344735,0.9522890289444147,0.9816610876985825,0.9793063884165676,0.9873972935788651,0.9793495087099565,0.9776076151307199,0.9825230050716999,0.982283703174056,0.988309111086234,0.9930738746949184,0.987144141146098,0.9712926748084124,0.979407182860147,0.9316999208619434,0.9794792305561244,0.9847192206938894,0.984441039756535,0.9753403116031424,0.9746665773670169,0.9890724900929283,0.9749291615573056,0.9799486888213546,0.9821195695052231,0.9842844007448368,0.9842869060101047,0.9629556771815153,0.9894380062773646,0.9727799751613052,0.9644558801945682,0.9467204052032423,0.9863234487454546,0.9663259137595689,0.9764728583892907,0.9780936859473567,0.959281883683513,0.9742900268217599,0.9639602614114325,0.9771019396563351,0.9852157607205371,0.9894623693070671,0.971263070113277,0.9759967835568436,0.9734501426680244,0.9818787614991538,0.9848560223341568,0.9838727286066573,0.9895847571005163,0.9864766221661109,0.9755617913194289,0.9825267149590461,0.9529030907189993,0.9687256007328883,0.992003647753574,0.9915801837716253,0.9795308883582077,0.9765381867789668,0.9644897993983027,0.9457255767060747,0.9871868009283356,0.9846093404495133,0.9806518798803541,1.0000000000000002,0.9903045104400952,0.9797410852003917,0.9878208645206311,0.9566537875992838,0.9806146746253525,0.9875044897495746,0.9869026490136467,0.9849526581110291,0.9819694709153661,0.9572884736319043,0.9621329257946153,0.9809897135434464,0.9849134832984364,0.934715994877156,0.9679725735719573,0.9838772108003717,0.9860449715012592,0.990207592854465,0.9934678404261525,0.9824594045753258,0.9616344299489951,0.9756221265602738
Chaar Dewar,0.9799409502245607,0.9734818881823408,0.9534205192049214,0.9569381566077005,0.9606230247828493,0.9603701090727783,0.9667919890591485,0.9695635293384378,0.937795033888322,0.9475019241070916,0.9784537049626479,0.9633590676829027,0.9538025771480125,0.9631847080062352,0.9565530960856327,0.973592693922542,0.9639124139513766,0.9494863174308987,0.9300576694386726,0.9522155045467503,0.9049781714073664,0.9618865478908829,0.9671455481048605,0.974762183892679,0.9758154068103756,0.959031941990008,0.9647066815668608,0.9653746845515055,0.9676869439058977,0.9734707784081245,0.984551301278121,0.9847215540900061,0.9611336408678088,0.9894271810069643,0.9316008417954237,0.9881039622215451,0.9893098117107085,0.9895481945589805,0.9835593724926577,0.96451569690864,0.9765287560946772,0.9750718344524716,0.9657764161627453,0.9817337720233886,0.9809742090932235,0.9758000449989476,0.9548234844943372,0.9775440144307551,0.9766062092444318,0.953937671044393,0.9420341396300287,0.9897152513528885,0.9529758977259833,0.9878138068517381,0.9766053612652902,0.9508689676168512,0.9721285252299174,0.9648592983178127,0.9490088174173661,0.9698801210388713,0.9684053635624085,0.9481067001810465,0.9658945525846124,0.9699787004003219,0.9793030538722427,0.977218041195992,0.9715086624117877,0.9818510103101044,0.9811194770638462,0.9542888376788186,0.963757302180706,0.9303070933809173,0.94314130349562,0.9803563203579392,0.9761645215795903,0.9570475476446885,0.9588269522837536,0.9408186340701084,0.9059796310428323,0.9656428019344553,0.972394684491148,0.9633161906505583,0.9903045104400952,1.0000000000000002,0.965248424703166,0.9670378674459631,0.9413206431977208,0.9667400488982615,0.9686453179241978,0.9723643295308153,0.9613147978731901,0.9649966037343725,0.9323633359657322,0.9408312600740817,0.9593283533331252,0.962959961924292,0.8961862354158756,0.9474041091125079,0.9663885715330999,0.984833362936005,0.9739509413883143,0.9858274715680863,0.9726035452667988,0.9475499983234094,0.9553663362570326
Hera Na,0.9798892279706652,0.9807640118515829,0.9712649569132275,0.9750246430434294,0.9603480018827969,0.9744970107835325,0.9854421882752734,0.9827154176787527,0.971399705754288,0.9797165903030773,0.9877727917972808,0.9872972363077641,0.9839301038771542,0.983855840291469,0.9843091678325442,0.9905833943178768,0.9828845744538018,0.9685031497398957,0.973241674594864,0.9811825346301043,0.960079230572136,0.9611767042521497,0.9835074236976217,0.9911327015129419,0.9823841439516793,0.9815267842430718,0.9775867502087316,0.985880616152116,0.977921251015137,0.985952438491084,0.9654478783901399,0.979266598679909,0.9759182544475049,0.9390696517256051,0.9469512457360889,0.9763892460748393,0.9629276310757098,0.9817011139299509,0.9669222021973424,0.9694306685880922,0.9830618116570855,0.9561630656408495,0.9811161623054945,0.9797806983397827,0.9862871572467391,0.9924467820215407,0.984625830750213,0.9892414711038897,0.9851440316134911,0.9779823393670829,0.9498385581209088,0.9762573937730205,0.9830853049613928,0.966231907732755,0.9828619552750344,0.9563526542876831,0.9793901388459488,0.970085382879075,0.9819159947781536,0.9942950316366237,0.9851778261414752,0.9827799580557023,0.9889120126278673,0.9807871722489423,0.9677484617129574,0.9760794692548024,0.9742187711394528,0.9790489616671669,0.9756171300495464,0.9877534674784121,0.9820328152250091,0.9869225298736479,0.9859910069678953,0.9797559827029273,0.9814119891111001,0.9814577534382258,0.9701778671444192,0.9692194779856683,0.9556343918795444,0.9762907176853683,0.9774423791488208,0.9845481151955965,0.9797410852003917,0.965248424703166,1.0000000000000002,0.9710940250273896,0.9661238187727352,0.988670048711971,0.9864902948597112,0.9910542275481059,0.9852815176092659,0.9976112386009944,0.9885577376341562,0.9759768324125166,0.9797960786566304,0.9816274672178104,0.9558610399349156,0.972204427838568,0.9784807296666688,0.9806928248686457,0.9883850014586651,0.9783521980797126,0.969933584023174,0.9862576970472685,0.9738186335998867
Thamana Haat,0.9851713148330935,0.983672087946782,0.9669211057115329,0.978753875738489,0.9761300803039704,0.9860272857481337,0.9865105539365847,0.9971707282550374,0.9596662841515733,0.970220638976449,0.9765679855524889,0.9780960765697162,0.9844400983160813,0.9919745295417318,0.9858293516458096,0.9672489651259448,0.9725787310487234,0.9545265814112047,0.9449429586882209,0.9515680853814994,0.9463745892931048,0.9501922075903905,0.9608727005403854,0.9553920630435271,0.9644534486251449,0.9710308298245394,0.9499183456523531,0.9666689630924467,0.9621989085324362,0.9855918206702643,0.971822799597117,0.9716407358405769,0.9507788540599603,0.9530997778444238,0.9352181606016671,0.9608224843624414,0.9751104326967059,0.9706363651094663,0.956840438879944,0.9836153283950186,0.9792707300687746,0.961091261282884,0.9691673826189655,0.9536213642482827,0.956713435740974,0.9630172317192872,0.9370453405554021,0.9852307040135541,0.956815197893762,0.9444738194766434,0.9007805738467455,0.9681209752286468,0.9580424637837046,0.9550318604098985,0.9543329675455171,0.9235101528057125,0.9559696281916618,0.9405795989246414,0.9726196874953112,0.9795710932589679,0.9871487246399876,0.9593270322290764,0.9525104189070613,0.9633025377429185,0.965324998908014,0.9621345691335143,0.9580425945130521,0.9638106685895481,0.9669971314649156,0.9754274221068272,0.9790535926912216,0.9449334664839643,0.9711788497149964,0.9902032786104997,0.9885088602800204,0.9833316303564136,0.9674742127306363,0.9540719536701554,0.9598686159133537,0.9855611604313764,0.9660668564691208,0.9704830693357482,0.9878208645206311,0.9670378674459631,0.9710940250273896,1.0000000000000002,0.9219052244285797,0.9632848076613767,0.9839002124166227,0.9881912607276672,0.9841343178744998,0.9732142326444401,0.9489966656404543,0.9813475385851338,0.9921192210836499,0.9825023913731498,0.9583149834733451,0.9829149428795604,0.9859563210899139,0.9572468385004856,0.9785225796042344,0.9832237947058065,0.9533664867050627,0.9510688596648122,0.9866113151487073
Maya Meri Maya,0.9265402303430263,0.9213100790348312,0.955348050360792,0.9199575708168984,0.9045199708223041,0.9287523335314899,0.9502046325751234,0.9385203151100571,0.9303802058501877,0.9486214321776153,0.950151250305681,0.9400748132508985,0.9494425595413046,0.9437818694645234,0.9379357161360449,0.9622882245058972,0.9349471122115697,0.9381981049000756,0.9590262873635061,0.9771161849048956,0.9183783276109788,0.8826071972140153,0.9756153910519169,0.9724347337342231,0.9806399299478398,0.9587545056537634,0.9810612555875196,0.975474024356021,0.972597796372456,0.9605578092454679,0.9654483311777845,0.9517170889161932,0.9783852647871423,0.9204113241258467,0.875314262800594,0.9353185237696707,0.912226182344735,0.9415466775090152,0.9276941421894943,0.8983578225483962,0.96138211041345,0.9279928391533073,0.9598888469751281,0.9741850757654724,0.9839460002518714,0.9768715805220614,0.9736454473517879,0.9439561735112376,0.9482825723951916,0.9735326350336219,0.9921292083541123,0.9519933983029415,0.9591669153500741,0.9204592818802346,0.9706327246682044,0.988898663177851,0.9601043635567417,0.9605492385484581,0.9707591880170529,0.9654125854193281,0.9540854919241247,0.9778395282029453,0.9831150450650796,0.9519065807456975,0.9405587315908811,0.9695870438173665,0.9789095500293161,0.9752695964798485,0.9571918600431949,0.9528404600717264,0.9474648774135376,0.962843083939178,0.9566307791369929,0.9354767330005179,0.9476775941811104,0.9412688267548411,0.9525674717736088,0.9650468613843841,0.9233913473711671,0.9515219140685414,0.9694354174712577,0.9642514730829356,0.9566537875992838,0.9413206431977208,0.9661238187727352,0.9219052244285797,0.9999999999999998,0.9813343382073325,0.9591111940178766,0.945284813622921,0.9594601145638295,0.973505437181876,0.9721763855643482,0.907789251156875,0.92979611526914,0.9547169149292132,0.8981686259023138,0.9069843336813624,0.9406699619135335,0.978152296410773,0.9702961081524483,0.9499007199186312,0.9824422555755107,0.9613384121626865,0.9173201319759932
Suna Suna Sundari (From Nango Gaun),0.9688633432262176,0.9670646750248642,0.9740003391883516,0.970444182813694,0.9489389842302695,0.9723926971538908,0.9811832739817401,0.973672462338883,0.9713172009864891,0.9878963744287762,0.9883828167468102,0.9824519666535486,0.9843024201733966,0.9839427392723787,0.9807284690277527,0.9924010254145398,0.9787388290810651,0.9796086640109789,0.9845400721773081,0.9929125836156556,0.9651077771989328,0.9322039432384176,0.9893172245395895,0.9905720907536193,0.9928311519292887,0.9813691329876036,0.9847953919656103,0.9900427193003047,0.9856569269270833,0.9907224460849167,0.9769405328073532,0.9761032598332489,0.9836484439466071,0.935831621204195,0.9368241641616146,0.9638537696456635,0.9483113122561493,0.9719937148777769,0.9662153729960906,0.9459182944018157,0.9915326253926139,0.9662854739847875,0.9888870921856597,0.9864877407277285,0.9938675065566189,0.9942476780271684,0.9808554268107662,0.9798702007974608,0.9752203120851878,0.9859468577832005,0.9731292606028676,0.9762978238349387,0.9876583319259529,0.9490189637373756,0.9843298561476999,0.9779824389437699,0.9832921342711214,0.9813246542092193,0.9833062797423584,0.9935929068854015,0.9833825811856571,0.9840598038297166,0.9895605747350731,0.9856213430629268,0.9721130281915167,0.9856884442684213,0.9887834719168691,0.9896778370414038,0.9823909968821393,0.9881871849338012,0.9797376478355305,0.9865042567738818,0.986215754016376,0.9713424353421775,0.9767262648643242,0.9785537261596866,0.9829851949540791,0.9859250450300501,0.9632169735470165,0.9834917469065781,0.9877674540616106,0.9891665871611102,0.9806146746253525,0.9667400488982615,0.988670048711971,0.9632848076613767,0.9813343382073325,0.9999999999999999,0.9863455297214666,0.9802199154772405,0.9864532594303176,0.9939136836577367,0.9864785928712481,0.9628107328291275,0.9695477158962796,0.986836883293955,0.9464051156272127,0.9634864904521168,0.9818154019210263,0.9873204667507384,0.9913029501359807,0.9792073249143656,0.9833799891696184,0.9895346255781795,0.9697634734725744
Aansu Ko Artha,0.9890861630052157,0.9883240827615277,0.9926912897376656,0.9872893238573249,0.9836598633810699,0.9903810557900078,0.9963433085101899,0.9877215740339679,0.9846502937024626,0.9847353449006735,0.9896221648123689,0.9881445438969739,0.9947136522807093,0.9892275543757015,0.9916824533765235,0.9864767917987276,0.9833925111899056,0.9710942444836053,0.9741259767171392,0.9837080613944498,0.9651555355936666,0.9462731332604037,0.9920396149357867,0.9843790277935607,0.9906359493692789,0.9947712999734034,0.9843756989253778,0.9916838041233927,0.9897175303097264,0.9909866326077353,0.9808477536261901,0.9894661308758208,0.9804060462653033,0.9456975840082086,0.946700403509153,0.9691441113452232,0.9653219369836603,0.9783566960585787,0.9693070969849612,0.977876301002136,0.9940812922351342,0.9787038009533211,0.9861775785334084,0.9766264176146114,0.9779534036362397,0.9849331088339015,0.9763182958475196,0.992335086930694,0.9754161938958669,0.9785529480524331,0.9480592493011337,0.9794008917876091,0.9839065753853495,0.958224164050641,0.9841862952473804,0.9604227329089283,0.9794355994541015,0.9697890169376302,0.9901718619512925,0.990346013692568,0.994000755486452,0.9846447069619743,0.9834126763808577,0.9813237849278226,0.9731201391240123,0.9804452922988555,0.9803856786073224,0.9822088131048169,0.978641215864309,0.9943125555721215,0.9970778025363406,0.97472286605476,0.9864771791227235,0.9909810366070916,0.9957496464510274,0.9917616625202432,0.9904891817796974,0.9860593247713493,0.9783650842874965,0.9958498006790151,0.9930473737038518,0.9966814453730679,0.9875044897495746,0.9686453179241978,0.9864902948597112,0.9839002124166227,0.9591111940178766,0.9863455297214666,1.0,0.9907741467300544,0.9968114161996487,0.9897884533167276,0.9821210530358364,0.979945959780148,0.9910299330346102,0.9967631222752835,0.9728571284274542,0.9850064166391375,0.9937894726094016,0.9797205338410145,0.9942109917457382,0.9906813996987536,0.975337274439725,0.9837446722906993,0.9888778648603521
Fewa Talma Saili,0.991967573906853,0.9922300612823083,0.9729289742651148,0.981980383462168,0.9821875572974244,0.9810151650646073,0.9892767252021754,0.9942376886953661,0.9722580396303647,0.9780959320725335,0.9887847850354213,0.9893804017454567,0.9897375362944818,0.9920437903842582,0.9920526989072644,0.9862422937499259,0.9824753043602373,0.9620694194264758,0.9626214784727259,0.9696411207958772,0.9555923698188256,0.9718303984146157,0.979620417382574,0.9825975734243527,0.9795813563570062,0.9848549151399655,0.971621879516881,0.9844063840724031,0.9772281832852092,0.9903810783240985,0.9721866798883838,0.9862073379176725,0.967654459030586,0.9538786865258583,0.9515904796976273,0.9798536010466737,0.9798249809498962,0.9872078258145578,0.9696520696304162,0.9880366441104093,0.9880487584733877,0.9659244233424998,0.9758058816492132,0.972408654759884,0.9757793976377356,0.9854575092361199,0.9708909846933682,0.9944207223836031,0.9830748342967647,0.9624032521137742,0.9271435072826774,0.975614854402123,0.9726075706978562,0.9737749295868744,0.9734865018499641,0.937953428450713,0.9724050125007597,0.9582306886954345,0.9813742413909631,0.992951010165918,0.9919678996619287,0.9775258859634001,0.978255638636664,0.9763302279227023,0.9677273710396244,0.9678099799627173,0.9656450832662343,0.9728434539253639,0.9723449842378049,0.9889454167057447,0.9886884996135056,0.975072079306386,0.9851397809765953,0.993057244842091,0.9926537807947301,0.9862245315490936,0.9725373030979901,0.9644822480777622,0.9608484292686394,0.9826942177450785,0.9761724442289529,0.9826500809771277,0.9869026490136467,0.9723643295308153,0.9910542275481059,0.9881912607276672,0.945284813622921,0.9802199154772405,0.9907741467300544,1.0000000000000002,0.9908425029024196,0.9922458020366787,0.9764980194079586,0.9885953466351078,0.995471001453352,0.9861675576633557,0.9637955211998781,0.9875597667922045,0.9868712782295895,0.9725400601840838,0.9908371320167668,0.9898710808303495,0.9663366579877071,0.9772150434684675,0.989866373244502
Fulai Fula Dinchhau ki - Remake Version,0.9839332789017192,0.9834316283603526,0.9857088983151352,0.9817368818143274,0.9778578865825329,0.9846343043218996,0.9920424418246325,0.9894422983983054,0.9799357444288188,0.9852054481814685,0.9855739183590996,0.9864878785106881,0.9946155410434455,0.9926000978310943,0.995401173318492,0.9855166332527624,0.9828976167929134,0.9711485774927273,0.980764347418496,0.9854417938627151,0.9711656866740617,0.9392993158133249,0.9880830953801089,0.9805279968226626,0.9873502443460865,0.9915989471635301,0.980031100315653,0.9908540338059643,0.9851702050657973,0.9899616306329683,0.9781098181150263,0.982888829321606,0.9720718239870711,0.9413351246742091,0.9384354298165932,0.9612743008946981,0.9618362561389012,0.971731310394129,0.9588064185786468,0.9723910565029471,0.9903113392793842,0.968723205896744,0.9822271653356399,0.9687486910146955,0.9744827369560751,0.9814053621692318,0.973280139864494,0.9882726080163807,0.9663177953151548,0.9713065168420696,0.9422598498716115,0.9706850603836502,0.9809239221788263,0.9508605723344186,0.9764101106935177,0.9551475742857718,0.9708552911622362,0.9599103957819127,0.9911154787402754,0.9894606998336655,0.9926840974923435,0.982959469093592,0.9814629822213609,0.9746198166999507,0.9653581142737933,0.9736277473122532,0.9762726892662626,0.9776715036696392,0.9736812800801397,0.9953163022565479,0.9955115967471996,0.9762699675711836,0.9882669421126207,0.9868737360001939,0.9924119399789342,0.9901522282215862,0.9863920992876294,0.9835402530547256,0.9816943324416988,0.9946940453676012,0.9864561455916939,0.992359077371245,0.9849526581110291,0.9613147978731901,0.9852815176092659,0.9841343178744998,0.9594601145638295,0.9864532594303176,0.9968114161996487,0.9908425029024196,0.9999999999999998,0.9909439963990809,0.9844392271378397,0.9829602039939044,0.9912026029448187,0.9970266226079942,0.9735980470422377,0.9848020095363935,0.994819003840645,0.9754808902888621,0.9945934055607443,0.9877041149379242,0.9738229554895125,0.9796337482307349,0.9887706839410322
Mangali,0.9777516485215808,0.9778212012323116,0.9757744648721097,0.9738655664466238,0.9613081389037396,0.9743892760463703,0.9862372780701183,0.9841332747896893,0.9730397997773877,0.9848793058570765,0.9883973832953569,0.9875157156223069,0.9890659251899193,0.9880127000948721,0.9874749891129406,0.9914128184501171,0.9807230255984775,0.9703795793105428,0.9787006538404238,0.9858122913400263,0.9636691840722859,0.9530606611507569,0.9875172584098246,0.9916687317245111,0.98834597116364,0.9858087139483659,0.9826058903441003,0.9916327333415977,0.9833944111772734,0.9915682744078541,0.9725021352565776,0.9805212969698536,0.9816125366495092,0.9399390172384062,0.942011075955422,0.9731302012817412,0.9602179749631791,0.9796818615056281,0.9642569123966518,0.9654971863213374,0.9884882348908746,0.960332495748576,0.9829586298400017,0.981730601077585,0.9888273939093516,0.9940811467109675,0.9850997551730405,0.9875473007904864,0.9829334548869146,0.9803264030267614,0.9573422958018675,0.9751999155779251,0.9841169753446787,0.9605440695532848,0.9827554962525863,0.9638557361768855,0.9804626460726352,0.9720300799614254,0.9882166514131616,0.9971234427887308,0.9893075045567021,0.9882478249572708,0.9904239387320598,0.9822767801911947,0.9664635389000984,0.9770852194199652,0.9784036664379038,0.9815670167645986,0.9759043282908966,0.990788041742288,0.9844864149942744,0.9902550018507646,0.991588590103132,0.9809120481545125,0.9846100301261406,0.9831649441634784,0.9763193193839674,0.9772773174140749,0.9629691777069846,0.9813991084749182,0.9819055839939168,0.9877495787586206,0.9819694709153661,0.9649966037343725,0.9976112386009944,0.9732142326444401,0.973505437181876,0.9939136836577367,0.9897884533167276,0.9922458020366787,0.9909439963990809,1.0,0.9922129120671895,0.9767649376084511,0.9831385957868767,0.9866302380243885,0.9578854331592206,0.9736557248321366,0.9824323982644001,0.9825162243314299,0.993568772662129,0.9820604115418569,0.9776027707057218,0.9889211571939717,0.976640683425156
Nabheti Nabheti,0.9590683404939712,0.9613397884937795,0.9719419229277038,0.9612115773633503,0.9473603147765011,0.9596383081649964,0.9746012940673295,0.9635616738148455,0.971394141347846,0.9777490638331657,0.9724211923602621,0.9742637453668955,0.9821192138864457,0.9726425321925156,0.9784241967766928,0.979181668905142,0.9672324906495708,0.9584948670367118,0.9812140607635712,0.9849934345649377,0.9666551940970101,0.9241026958050403,0.9844459652178683,0.9828742855628401,0.9794578909385255,0.9838569524056181,0.9791587192968768,0.9877101606706435,0.9786260811258553,0.9750898651041469,0.9501271098894537,0.966484684475787,0.9751290538482386,0.9010396906177738,0.9242688043191458,0.9462530216299485,0.9266285045310315,0.9558308270585713,0.9379082127460897,0.9441572655907392,0.9749320860728737,0.9419691835194497,0.9700500135925719,0.9633771900886074,0.9730434033344254,0.981783643741313,0.9839863962284264,0.9708291099559941,0.9675636144695552,0.9758046256423292,0.9540847813688578,0.9508814417821377,0.9797314503095004,0.9302108152575594,0.9723774674784079,0.9566345910095412,0.9655607971464285,0.9586401504321302,0.9869125321780379,0.9856507879560874,0.9771196735298414,0.9887697826746198,0.9874807146804168,0.9676501802471098,0.9403442557840029,0.9594149583481372,0.9642359158386993,0.9637265968040716,0.9536650883133931,0.9885353711471728,0.9781314236816,0.9951491309176368,0.9900887805391989,0.9608546071842125,0.9695751472498183,0.9715380190943363,0.9686381780578996,0.978151471448769,0.9701248966090594,0.9709540476491225,0.9734760678045042,0.98383647429433,0.9572884736319043,0.9323633359657322,0.9885577376341562,0.9489966656404543,0.9721763855643482,0.9864785928712481,0.9821210530358364,0.9764980194079586,0.9844392271378397,0.9922129120671895,0.9999999999999999,0.9666746950230418,0.9699860364951439,0.9795240826031681,0.9642991118410179,0.9622907821064586,0.970758631067369,0.9655562450043468,0.9840052570207812,0.9642755765097277,0.9656493744863361,0.9888744828170885,0.9652015414087737
Pilayo Sathile,0.9820351708147085,0.9863958155493094,0.9580674529801402,0.9849983399551857,0.9758932896486693,0.9794741903516354,0.9772071258884258,0.9837055145613287,0.9778202611867776,0.9802340846255433,0.9800467278480803,0.9876293551458595,0.9886644200199396,0.9893148574569727,0.9946734979111433,0.9738663694762091,0.9823092510553872,0.9638938312513652,0.9626470495752253,0.9576021779387476,0.9741074842806464,0.9595618349649861,0.9562332360666319,0.9593962483535555,0.9530733612485273,0.968967022425737,0.9396588559768463,0.9622562546441304,0.9510618985536917,0.9784076239113,0.9399377977986085,0.9637139471989022,0.9405406451399178,0.9111735349958204,0.9615831361458532,0.953457403839493,0.9556733733221655,0.9659379202615795,0.9522044334655586,0.9805906543348435,0.9733409930154407,0.9528334572464402,0.9658672300371811,0.941035419374695,0.945630237971072,0.9601727447020293,0.9477057051422436,0.9823543317332769,0.9608619309447131,0.9461865107921473,0.8853597633962691,0.9538844470315577,0.9702247566606862,0.9416886949000116,0.9515880159243171,0.9040309484932946,0.9550090367759249,0.940361211620183,0.9642443775034187,0.9791049453257662,0.9764494118252529,0.9539372082590397,0.9525087784467213,0.9680197663769388,0.94939392893431,0.943725332931442,0.9385349619007428,0.9448337677263156,0.9516867534218333,0.9874849377523367,0.9812302217697654,0.9660354042936228,0.9795452691528461,0.977404712891567,0.9769584935555835,0.9840068204189711,0.9647975029765015,0.9568773631191776,0.9730280847905661,0.9752379437058767,0.9560440359277664,0.9715606280450212,0.9621329257946153,0.9408312600740817,0.9759768324125166,0.9813475385851338,0.907789251156875,0.9628107328291275,0.979945959780148,0.9885953466351078,0.9829602039939044,0.9767649376084511,0.9666746950230418,0.9999999999999996,0.9904757248448472,0.9794175631793421,0.981653772929384,0.9960293065706942,0.9865135760132062,0.9430807032027076,0.9711541206255098,0.9693378841839037,0.9288733184204429,0.9702660659038513,0.9927950683510488
Dashain Tihar,0.9886145555967267,0.9894683074702164,0.9760867890510485,0.9808898723108653,0.9865798113881968,0.9828812792234812,0.9888912039638678,0.9938279542891312,0.9716510021875124,0.9745980334589714,0.9801084374249635,0.983084849499854,0.9919527396838838,0.9908879625507805,0.9923163744222312,0.9729503865789422,0.9746635901443186,0.9525184217601347,0.9538676551698041,0.959351539573143,0.9538363358381611,0.9574625515978127,0.9737499673106624,0.968244171189406,0.9721087352431477,0.9856242242953496,0.9639860852378414,0.9797524425756154,0.9735821523101071,0.9867822991802957,0.9674381609989922,0.9808417483644919,0.9607784868314377,0.9416653809888276,0.9404664137254269,0.965129136494466,0.9707996939615774,0.974084964255722,0.9553429093842121,0.988895102018921,0.9829178624875798,0.9626463331602398,0.9677010160010467,0.9560533605323157,0.9589814641724498,0.9709051443130029,0.9549719405929257,0.9878384008358007,0.9696237381050934,0.9514673130737592,0.9082757063326139,0.9639825026423312,0.9642694567733352,0.957350147387077,0.9611592407291816,0.9243755825664582,0.9598873612011531,0.944106245957228,0.9827074288202023,0.9860626366494937,0.9926880358651224,0.9740755220210181,0.9654272819629669,0.9668395873133407,0.9560821955646197,0.9568672409315397,0.9544474052138925,0.960170820492117,0.960285155671387,0.986911569260262,0.988535908685977,0.9660578429003508,0.9844127118399013,0.992501225664193,0.9929710519131884,0.985191592127651,0.971424004180928,0.9628102781581487,0.9701664423002665,0.9859980494056869,0.9721099147088319,0.9802800719453213,0.9809897135434464,0.9593283533331252,0.9797960786566304,0.9921192210836499,0.92979611526914,0.9695477158962796,0.9910299330346102,0.995471001453352,0.9912026029448187,0.9831385957868767,0.9699860364951439,0.9904757248448472,0.9999999999999999,0.9880848178698163,0.9742378805407879,0.9908503316925094,0.9877749368880676,0.9576697729773833,0.986604968185858,0.9870960818512731,0.9580653559818674,0.9679800610736344,0.9939968286888221
